RollID,Campaign,Episode,Time,Player,Character,Type of Roll,D20?,Total Roll,Natural Roll,Crit?,Notes,Source
16168,The Mighty Nein,23,00:50:16,Travis,Fjord,Spell Attack,Yes,16,9,No,Witch Bolt (3rd),
16169,The Mighty Nein,23,00:50:28,Travis,Fjord,Damage,No,20,null,No,null,
16170,The Mighty Nein,23,00:51:54,Taliesin,Molly,Attack,Yes,11,5,No,Summer's Dance,
16171,The Mighty Nein,23,00:51:55,Taliesin,Molly,Attack,Yes,19,13,No,Summer's Dance,
16172,The Mighty Nein,23,00:52:06,Taliesin,Molly,Damage,No,10,null,No,null,
16173,The Mighty Nein,23,00:52:37,Taliesin,Molly,Attack,Yes,27,20,Yes,Summer's Dance AoO,
16174,The Mighty Nein,23,00:53:09,Taliesin,Molly,Damage,No,21,null,No,null,
16175,The Mighty Nein,23,00:56:00,Travis,Fjord,Constitution Save,Yes,null,null,No,Disregarded due to advantage,
16176,The Mighty Nein,23,00:56:00,Travis,Fjord,Constitution Save,Yes,11,6,No,Concentration with advantage,
16177,The Mighty Nein,23,00:56:04,Travis,Fjord,Constitution Save,Yes,null,null,No,Disregarded due to advantage,
16178,The Mighty Nein,23,00:56:04,Travis,Fjord,Constitution Save,Yes,null,null,No,Concentration with advantage,
16179,The Mighty Nein,23,00:56:49,Sam,Nott,Attack,Yes,null,null,No,Hand Crossbow SA,
16180,The Mighty Nein,23,00:56:49,Sam,Nott,Damage,No,17,null,No,null,
16181,The Mighty Nein,23,00:57:30,Sam,Nott,Attack,Yes,null,null,No,Hand Crossbow,
16182,The Mighty Nein,23,00:57:36,Sam,Nott,Damage,No,6,null,No,null,
16183,The Mighty Nein,23,00:58:41,Taliesin,Molly,Attack,Yes,null,null,No,Disregarded due to advantage,
16184,The Mighty Nein,23,00:58:41,Taliesin,Molly,Attack,Yes,20,14,No,Summer's Dance with advantage,
16185,The Mighty Nein,23,00:58:53,Taliesin,Molly,Damage,No,9,null,No,HDYWTDT,
16186,The Mighty Nein,23,01:00:04,Taliesin,Molly,Damage,No,2,null,No,Disregarded,
16187,The Mighty Nein,23,01:00:05,Travis,Fjord,Constitution Save,Yes,20,15,No,Disregarded,
16188,The Mighty Nein,23,01:01:08,Laura,Jester,Healing,No,6,null,No,Cure Wounds (1st)- Fjord heals 6 points- is conscious,
16189,The Mighty Nein,23,01:01:22,Taliesin,Molly,Perception,Yes,12,9,No,null,
16190,The Mighty Nein,23,01:07:55,Liam,Caleb,Spell Attack,Yes,20,12,No,Glove of Scorching Ray,
16191,The Mighty Nein,23,01:08:02,Liam,Caleb,Spell Attack,Yes,18,10,No,Glove of Scorching Ray,
16192,The Mighty Nein,23,01:08:03,Liam,Caleb,Spell Attack,Yes,20,12,No,Glove of Scorching Ray,
16193,The Mighty Nein,23,01:08:07,Sam,Nott,Attack,Yes,22,15,No,Hand Crossbow,
16194,The Mighty Nein,23,01:08:13,Sam,Nott,Damage,No,5,null,No,null,
16195,The Mighty Nein,23,01:08:25,Liam,Caleb,Damage,No,27,null,No,HDYWTDT,
16196,The Mighty Nein,23,01:09:07,Liam,Caleb,Wisdom Save,Yes,11,5,No,null,
16197,The Mighty Nein,23,01:09:43,Travis,Fjord,Death Save,Yes,19,19,No,Fjord succeeds one death save,
16198,The Mighty Nein,23,01:09:56,Laura,Jester,Healing,No,11,null,No,Cure Wounds (1st)- Fjord heals 11 points- is conscious,
16199,The Mighty Nein,23,01:11:04,Laura,Jester,Medicine,Yes,12,5,No,null,
16200,The Mighty Nein,23,01:12:25,Taliesin,Molly,Investigation,Yes,10,10,No,null,
16201,The Mighty Nein,23,01:12:29,Sam,Nott,Investigation,Yes,20,14,No,null,
16202,The Mighty Nein,23,01:13:34,Laura,Jester,Investigation,Yes,13,12,No,null,
16203,The Mighty Nein,23,01:14:21,Laura,Jester,Medicine,Yes,10,3,No,null,
16204,The Mighty Nein,23,01:16:20,Taliesin,Molly,Healing,No,null,null,No,Hit Dice,
16205,The Mighty Nein,23,01:16:44,Ashley,Yasha,Healing,No,null,null,No,Hit Dice,
16206,The Mighty Nein,23,01:16:47,Travis,Fjord,Healing,No,39,null,No,Hit Dice- Fjord heals 39 points,
16207,The Mighty Nein,23,01:16:50,Marisha,Beau,Healing,No,null,null,No,Hit Dice,
16208,The Mighty Nein,23,01:29:27,Laura,Jester,Persuasion,Yes,null,null,No,Disregarded due to advantage,
16209,The Mighty Nein,23,01:29:27,Laura,Jester,Persuasion,Yes,22,18,No,With advantage,
16210,The Mighty Nein,23,01:38:46,Laura,Jester,Deception,Yes,20,16,No,null,
16211,The Mighty Nein,23,01:41:45,Sam,Nott,Stealth,Yes,14,5,No,null,
16212,The Mighty Nein,23,01:42:21,Travis,Fjord,Persuasion,Yes,9,5,No,null,
16213,The Mighty Nein,23,01:43:30,Liam,Caleb,Persuasion,Yes,9,6,No,null,
16214,The Mighty Nein,23,01:44:32,Liam,Caleb,Perception,Yes,9,6,No,null,
16215,The Mighty Nein,23,01:45:52,Ashley,Yasha,Intimidation,Yes,0,2,No,With CHA mod,
16216,The Mighty Nein,23,01:50:58,Taliesin,Molly,Arcana,Yes,20,20,Yes,null,
16217,The Mighty Nein,23,01:53:14,Travis,Fjord,Wisdom Save,Yes,18,16,No,null,
16218,The Mighty Nein,23,01:54:34,Travis,Fjord,Intelligence,Yes,10,8,No,null,
16219,The Mighty Nein,23,02:07:14,Liam,Caleb,Investigation,Yes,13,5,No,Disregarded due to advantage,
16220,The Mighty Nein,23,02:07:14,Liam,Caleb,Investigation,Yes,14,6,No,With advantage,
16221,The Mighty Nein,23,02:12:02,Taliesin,Molly,Deception,Yes,7,4,No,null,
16222,The Mighty Nein,23,02:12:02,Laura,Jester,Sleight of Hand,Yes,20,14,No,null,
16223,The Mighty Nein,23,02:17:15,Sam,Nott,Insight,Yes,18,15,No,null,
16224,The Mighty Nein,23,02:17:15,Laura,Jester,Insight,Yes,13,9,No,null,
16225,The Mighty Nein,23,02:17:19,Taliesin,Molly,Insight,Yes,14,8,No,null,
16226,The Mighty Nein,23,02:25:15,Travis,Fjord,Perception,Yes,16,15,No,null,
16227,The Mighty Nein,23,02:25:17,Liam,Caleb,Perception,Yes,5,2,No,null,
16228,The Mighty Nein,23,02:26:06,Taliesin,Molly,Perception,Yes,20,17,No,null,
16229,The Mighty Nein,23,02:26:09,Laura,Jester,Perception,Yes,17,13,No,null,
16230,The Mighty Nein,23,02:28:43,Liam,Caleb,Perception,Yes,13,10,No,null,
16231,The Mighty Nein,23,02:37:17,Taliesin,Molly,Persuasion,Yes,9,9,No,null,
16232,The Mighty Nein,23,02:42:43,Laura,Jester,Perception,Yes,15,11,No,null,
16233,The Mighty Nein,23,02:43:46,Liam,Caleb,Perception,Yes,17,14,No,null,
16234,The Mighty Nein,23,02:48:04,Marisha,Beau,Perception,Yes,null,null,No,null,
16235,The Mighty Nein,23,02:48:11,Ashley,Yasha,Perception,Yes,15,null,No,null,
16236,The Mighty Nein,23,02:50:28,Sam,Nott,Perception,Yes,6,6,No,null,
16237,The Mighty Nein,23,02:50:28,Liam,Caleb,Perception,Yes,13,10,No,null,
16238,The Mighty Nein,23,02:51:35,Sam,Nott,Stealth,Yes,11,1,Yes,null,
16239,The Mighty Nein,23,02:52:11,Sam,Nott,Perception,Yes,12,12,No,null,
16240,The Mighty Nein,23,02:52:16,Liam,Frumpkin,Perception,Yes,5,2,No,null,
16241,The Mighty Nein,23,02:53:37,Sam,Nott,Perception,Yes,13,13,No,null,
16242,The Mighty Nein,23,02:54:36,Sam,Nott,Perception,Yes,15,15,No,null,
16243,The Mighty Nein,23,02:56:34,Sam,Nott,Perception,Yes,6,6,No,null,
16244,The Mighty Nein,23,02:57:00,Laura,Jester,Stealth,Yes,24,20,Yes,null,
16245,The Mighty Nein,23,02:57:00,Ashley,Yasha,Stealth,Yes,16,null,No,null,
16246,The Mighty Nein,23,02:57:00,Liam,Caleb,Stealth,Yes,14,13,No,null,
16247,The Mighty Nein,23,02:57:00,Marisha,Beau,Stealth,Yes,14,7,No,null,
16248,The Mighty Nein,23,02:57:00,Travis,Fjord,Stealth,Yes,4,4,No,null,
16249,The Mighty Nein,23,02:57:00,Taliesin,Molly,Stealth,Yes,4,1,Yes,null,
16250,The Mighty Nein,23,03:00:59,Travis,Fjord,Perception,Yes,14,13,No,null,
16251,The Mighty Nein,23,03:01:42,Marisha,Beau,Attack,Yes,null,null,No,Disregarded due to advantage,
16252,The Mighty Nein,23,03:01:42,Marisha,Beau,Attack,Yes,16,9,No,Unarmed Strike,
16253,The Mighty Nein,23,03:01:53,Marisha,Beau,Damage,No,12,null,No,null,
16254,The Mighty Nein,23,03:02:16,Marisha,Beau,Attack,Yes,27,20,Yes,Unarmed Strike- Bandit goes unconscious,
16255,The Mighty Nein,23,03:03:17,Sam,Nott,Attack,Yes,13,6,No,Hand Crossbow,
16256,The Mighty Nein,23,03:03:25,Sam,Nott,Damage,No,8,null,No,null,
16257,The Mighty Nein,23,03:04:04,Laura,Jester,Persuasion,Yes,5,1,Yes,null,
16258,The Mighty Nein,23,03:05:14,Liam,Caleb,Investigation,Yes,15,7,No,null,
16259,The Mighty Nein,23,03:05:22,Marisha,Beau,Investigation,Yes,25,20,Yes,null,
16260,The Mighty Nein,23,03:08:22,Liam,Caleb,Deception,Yes,null,null,No,Disregarded due to advantage,
16261,The Mighty Nein,23,03:08:22,Liam,Caleb,Deception,Yes,26,20,Yes,null,
16262,The Mighty Nein,23,03:18:14,Laura,Jester,Perception,Yes,13,9,No,null,
16263,The Mighty Nein,23,03:24:19,Marisha,Beau,Perception,Yes,14,7,No,null,
16264,The Mighty Nein,23,03:25:03,Marisha,Beau,History,Yes,5,3,No,Disregarded due to advantage,
16265,The Mighty Nein,23,03:25:03,Marisha,Beau,History,Yes,9,7,No,With advantage,
16266,The Mighty Nein,23,03:26:43,Sam,Nott,Perception,Yes,13,13,No,null,
16267,The Mighty Nein,23,03:26:56,Ashley,Yasha,Perception,Yes,18,null,No,null,
16268,The Mighty Nein,23,03:30:19,Travis,Fjord,Deception,Yes,16,9,No,null,
16269,The Mighty Nein,24,00:15:16,Marisha,Beau,Perception,Yes,9,6,No,null,
16270,The Mighty Nein,24,00:16:21,Travis,Fjord,Perception,Yes,15,14,No,null,
16271,The Mighty Nein,24,00:21:30,Liam,Caleb,Spell Attack,Yes,26,19,No,Fire Bolt,
16272,The Mighty Nein,24,00:22:53,Sam,Nott,Intelligence,Yes,18,15,No,With advantage,
16273,The Mighty Nein,24,00:22:53,Sam,Nott,Intelligence,Yes,null,null,No,Disregarded due to advantage,
16274,The Mighty Nein,24,00:28:01,Laura,Jester,Performance,Yes,8,7,No,null,
16275,The Mighty Nein,24,00:30:19,Marisha,Beau,Charisma,Yes,8,7,No,null,
16276,The Mighty Nein,24,00:30:19,Taliesin,Molly,Charisma,Yes,6,6,No,null,
16277,The Mighty Nein,24,00:40:54,Taliesin,Molly,Intimidation,Yes,4,4,No,null,
16278,The Mighty Nein,24,00:42:04,Sam,Nott,Sleight of Hand,Yes,27,17,No,null,
16279,The Mighty Nein,24,00:48:23,Marisha,Beau,Dexterity,Yes,5,1,Yes,null,
16280,The Mighty Nein,24,01:05:06,Sam,Nott,Insight,Yes,20,17,No,null,
16281,The Mighty Nein,24,01:08:38,Taliesin,Molly,Investigation,Yes,2,2,No,null,
16282,The Mighty Nein,24,01:09:00,Liam,Caleb,Perception,Yes,19,16,No,null,
16283,The Mighty Nein,24,01:20:05,Liam,Caleb,Perception,Yes,16,13,No,null,
16284,The Mighty Nein,24,01:20:56,Laura,Jester,Investigation,Yes,15,14,No,null,
16285,The Mighty Nein,24,01:23:42,Laura,Jester,Insight,Yes,22,18,No,null,
16286,The Mighty Nein,24,01:38:08,Taliesin,Molly,Constitution,Yes,12,10,No,null,
16287,The Mighty Nein,24,01:39:02,Taliesin,Molly,Constitution,Yes,8,6,No,null,
16288,The Mighty Nein,24,01:39:18,Taliesin,Molly,Constitution,Yes,20,18,No,null,
16289,The Mighty Nein,24,01:39:43,Taliesin,Molly,Constitution,Yes,19,17,No,null,
16290,The Mighty Nein,24,01:41:16,Laura,Jester,Persuasion,Yes,21,17,No,null,
16291,The Mighty Nein,24,01:41:16,Marisha,Beau,Constitution,Yes,16,13,No,null,
16292,The Mighty Nein,24,01:41:56,Marisha,Beau,Constitution,Yes,21,18,No,null,
16293,The Mighty Nein,24,01:42:19,Marisha,Beau,Constitution,Yes,7,4,No,null,
16294,The Mighty Nein,24,01:42:39,Marisha,Beau,Constitution,Yes,19,16,No,null,
16295,The Mighty Nein,24,01:43:43,Marisha,Beau,Constitution,Yes,9,6,No,null,
16296,The Mighty Nein,24,01:44:19,Marisha,Beau,Constitution,Yes,5,2,No,null,
16297,The Mighty Nein,24,01:46:20,Liam,Caleb,Constitution,Yes,21,19,No,null,
16298,The Mighty Nein,24,01:46:50,Liam,Caleb,Constitution,Yes,5,3,No,null,
16299,The Mighty Nein,24,01:47:32,Laura,Jester,Performance,Yes,19,18,No,null,
16300,The Mighty Nein,24,01:47:35,Sam,Nott,Performance,Yes,12,15,No,null,
16301,The Mighty Nein,24,01:47:44,Liam,Caleb,Constitution,Yes,13,11,No,null,
16302,The Mighty Nein,24,01:48:15,Liam,Caleb,Constitution,Yes,14,12,No,null,
16303,The Mighty Nein,24,01:48:42,Liam,Caleb,Constitution,Yes,22,20,Yes,null,
16304,The Mighty Nein,24,01:50:23,Travis,Fjord,Constitution,Yes,16,12,No,null,
16305,The Mighty Nein,24,01:50:46,Travis,Fjord,Constitution,Yes,13,9,No,null,
16306,The Mighty Nein,24,01:51:37,Travis,Fjord,Constitution,Yes,8,4,No,null,
16307,The Mighty Nein,24,01:51:55,Travis,Fjord,Constitution,Yes,25,20,Yes,null,
16308,The Mighty Nein,24,01:52:22,Travis,Fjord,Constitution,Yes,25,20,Yes,null,
16309,The Mighty Nein,24,01:55:42,Sam,Nott,Constitution,Yes,5,3,No,Disregarded due to Fragment of Possibility,
16310,The Mighty Nein,24,01:55:42,Sam,Nott,Constitution,Yes,17,15,No,With Fragment of Possibility,
16311,The Mighty Nein,24,01:56:39,Sam,Nott,Constitution,Yes,18,16,No,null,
16312,The Mighty Nein,24,01:57:39,Sam,Nott,Constitution,Yes,14,12,No,null,
16313,The Mighty Nein,24,01:58:33,Sam,Nott,Constitution,Yes,21,19,No,null,
16314,The Mighty Nein,24,02:04:00,Liam,Caleb,Performance,Yes,null,null,No,Disregarded due to disadvantage,
16315,The Mighty Nein,24,02:04:00,Liam,Caleb,Performance,Yes,5,2,No,With disadvantage,
16316,The Mighty Nein,24,02:07:45,Taliesin,Molly,Damage,No,null,null,No,Blood Curse of Purgation (amplified),
16317,The Mighty Nein,24,02:07:50,Marisha,Beau,Constitution Save,Yes,6,3,No,null,
16318,The Mighty Nein,24,02:11:19,Laura,Jester,Investigation,Yes,16,15,No,null,
16319,The Mighty Nein,24,02:23:40,Marisha,Beau,Insight,Yes,12,6,No,null,
16320,The Mighty Nein,24,02:27:42,Marisha,Beau,Charisma Save,Yes,16,15,No,null,
16321,The Mighty Nein,24,02:43:15,Travis,Fjord,Persuasion,Yes,20,16,No,null,
16322,The Mighty Nein,24,02:57:26,Marisha,Beau,Intimidation,Yes,13,12,No,null,
16323,The Mighty Nein,24,02:57:28,Travis,Fjord,Intimidation,Yes,16,9,No,null,
16324,The Mighty Nein,24,03:08:43,Travis,Fjord,Perception,Yes,8,7,No,null,
16325,The Mighty Nein,24,03:11:29,Marisha,Beau,Acrobatics,Yes,25,18,No,null,
16326,The Mighty Nein,24,03:12:00,Marisha,Beau,Perception,Yes,14,11,No,null,
16327,The Mighty Nein,24,03:24:17,Laura,Jester,Insight,Yes,null,null,No,null,
16328,The Mighty Nein,25,00:29:19,Sam,Nott,Perception,Yes,null,null,No,Disregarded due to disadvantage,
16329,The Mighty Nein,25,00:29:19,Sam,Nott,Perception,Yes,7,7,No,With disadvantage,
16330,The Mighty Nein,25,00:33:41,Liam,Caleb,Intelligence,Yes,6,1,Yes,null,
16331,The Mighty Nein,25,00:33:48,Taliesin,Molly,Intelligence,Yes,8,6,No,null,
16332,The Mighty Nein,25,00:48:35,Sam,Nott,Perception,Yes,18,18,No,null,
16333,The Mighty Nein,25,00:51:42,Sam,Nott,Investigation,Yes,10,4,No,null,
16334,The Mighty Nein,25,00:54:49,Taliesin,Molly,Acrobatics,Yes,null,null,No,Disregarded due to advantage,
16335,The Mighty Nein,25,00:54:49,Taliesin,Molly,Acrobatics,Yes,10,4,No,With advantage,
16336,The Mighty Nein,25,00:55:39,Taliesin,Molly,Performance,Yes,15,15,No,With disadvantage,
16337,The Mighty Nein,25,00:55:39,Taliesin,Molly,Performance,Yes,20,20,Yes,Disregarded due to disadvantage,
16338,The Mighty Nein,25,00:57:18,Taliesin,Molly,Acrobatics,Yes,26,20,Yes,null,
16339,The Mighty Nein,25,00:57:56,Taliesin,Molly,Deception,Yes,9,6,No,null,
16340,The Mighty Nein,25,01:00:18,Sam,Nott,Sleight of Hand,Yes,19,9,No,null,
16341,The Mighty Nein,25,01:03:39,Marisha,Beau,Persuasion,Yes,null,null,No,Disregarded due to advantage,
16342,The Mighty Nein,25,01:03:39,Marisha,Beau,Persuasion,Yes,13,12,No,With advantage,
16343,The Mighty Nein,25,01:11:53,Taliesin,Molly,Persuasion,Yes,null,null,No,Disregarded due to advantage,
16344,The Mighty Nein,25,01:11:53,Taliesin,Molly,Persuasion,Yes,8,8,No,With advantage,
16345,The Mighty Nein,25,01:19:12,Taliesin,Molly,Perception,Yes,15,12,No,null,
16346,The Mighty Nein,25,01:28:56,Sam,Nott,Thieves' Tools,Yes,14,7,No,null,
16347,The Mighty Nein,25,01:29:15,Sam,Nott,Perception,Yes,4,4,No,null,
16348,The Mighty Nein,25,01:30:38,Liam,Caleb,Perception,Yes,null,null,No,Disregarded due to advantage,
16349,The Mighty Nein,25,01:30:38,Liam,Caleb,Perception,Yes,19,16,No,With advantage,
16350,The Mighty Nein,25,01:32:10,Taliesin,Molly,Perception,Yes,16,13,No,null,
16351,The Mighty Nein,25,01:34:35,Liam,Caleb,Intelligence,Yes,15,10,No,null,
16352,The Mighty Nein,25,01:35:18,Marisha,Beau,Perception,Yes,7,4,No,null,
16353,The Mighty Nein,25,01:40:07,Liam,Frumpkin,Stealth,Yes,19,15,No,null,
16354,The Mighty Nein,25,01:42:11,Marisha,Beau,Stealth,Yes,15,8,No,null,
16355,The Mighty Nein,25,01:44:11,Sam,Nott,Dexterity Save,Yes,21,14,No,null,
16356,The Mighty Nein,25,01:44:18,Marisha,Beau,Dexterity Save,Yes,25,18,No,null,
16357,The Mighty Nein,25,01:45:08,Ashley,Yasha,Initiative,Yes,19,17,No,null,
16358,The Mighty Nein,25,01:45:19,Travis,Fjord,Initiative,Yes,14,14,No,null,
16359,The Mighty Nein,25,01:45:23,Marisha,Beau,Initiative,Yes,10,6,No,null,
16360,The Mighty Nein,25,01:45:31,Liam,Caleb,Initiative,Yes,6,5,No,null,
16361,The Mighty Nein,25,01:45:31,Sam,Nott,Initiative,Yes,7,3,No,null,
16362,The Mighty Nein,25,01:45:35,Taliesin,Molly,Initiative,Yes,7,4,No,null,
16363,The Mighty Nein,25,01:47:10,Ashley,Yasha,Attack,Yes,11,4,No,Magician's Judge,
16364,The Mighty Nein,25,01:47:34,Ashley,Yasha,Attack,Yes,21,14,No,Magician's Judge,
16365,The Mighty Nein,25,01:47:52,Ashley,Yasha,Damage,No,16,null,No,null,
16366,The Mighty Nein,25,01:49:59,Travis,Fjord,Spell Attack,Yes,15,8,No,Eldritch Blast,
16367,The Mighty Nein,25,01:50:15,Travis,Fjord,Spell Attack,Yes,20,13,No,Eldritch Blast,
16368,The Mighty Nein,25,01:50:39,Travis,Fjord,Damage,No,9,null,No,null,
16369,The Mighty Nein,25,01:51:57,Ashley,Yasha,Athletics,Yes,null,null,No,Disregarded due to advantage,
16370,The Mighty Nein,25,01:51:57,Ashley,Yasha,Athletics,Yes,9,3,No,With advantage,
16371,The Mighty Nein,25,01:53:02,Sam,Nott,Attack,Yes,18,11,No,Hand Crossbow as bludgeoning weapon,
16372,The Mighty Nein,25,01:54:11,Sam,Nott,Dexterity Save,Yes,12,5,No,Against Shrapnel Blast,
16373,The Mighty Nein,25,01:54:14,Marisha,Beau,Dexterity Save,Yes,22,15,No,Against Shrapnel Blast,
16374,The Mighty Nein,25,01:55:33,Marisha,Beau,Attack,Yes,9,2,No,Staff,
16375,The Mighty Nein,25,01:55:45,Marisha,Beau,Attack,Yes,9,2,No,Staff,
16376,The Mighty Nein,25,01:56:17,Marisha,Beau,Attack,Yes,17,10,No,Unarmed Strike,
16377,The Mighty Nein,25,01:57:26,Sam,Nott,Perception,Yes,17,17,No,null,
16378,The Mighty Nein,25,02:00:10,Taliesin,Molly,Attack,Yes,27,20,Yes,Summer's Dance,
16379,The Mighty Nein,25,02:00:27,Taliesin,Molly,Damage,No,18,null,No,null,
16380,The Mighty Nein,25,02:00:46,Taliesin,Molly,Attack,Yes,12,5,No,Summer's Dance,
16381,The Mighty Nein,25,02:01:18,Taliesin,Molly,Attack,Yes,14,8,No,Scimitar,
16382,The Mighty Nein,25,02:03:57,Liam,Caleb,Damage,No,5,null,No,Maximilian's Earthen Grasp,
16383,The Mighty Nein,25,02:04:53,Laura,Jester,Spell Attack,Yes,15,12,No,Spiritual Weapon,
16384,The Mighty Nein,25,02:05:50,Laura,Jester,Spell Attack,Yes,26,19,No,Guiding Bolt,
16385,The Mighty Nein,25,02:06:11,Laura,Jester,Damage,No,14,null,No,null,
16386,The Mighty Nein,25,02:07:46,Ashley,Yasha,Attack,Yes,null,null,No,Disregarded due to advantage,
16387,The Mighty Nein,25,02:07:46,Ashley,Yasha,Attack,Yes,22,15,No,Magician's Judge with advantage,
16388,The Mighty Nein,25,02:08:08,Ashley,Yasha,Damage,No,16,null,No,Gear Keeper AC lowered to 17,
16389,The Mighty Nein,25,02:08:43,Ashley,Yasha,Attack,Yes,null,null,No,Disregarded due to advantage,
16390,The Mighty Nein,25,02:08:43,Ashley,Yasha,Attack,Yes,25,18,No,Magician's Judge with advantage,
16391,The Mighty Nein,25,02:08:55,Ashley,Yasha,Damage,No,11,null,No,null,
16392,The Mighty Nein,25,02:09:57,Travis,Fjord,Attack,Yes,null,null,No,Disregarded due to advantage,
16393,The Mighty Nein,25,02:09:57,Travis,Fjord,Attack,Yes,25,18,No,Wastehunter Falchion with advantage,
16394,The Mighty Nein,25,02:10:25,Travis,Fjord,Damage,No,13,null,No,null,
16395,The Mighty Nein,25,02:10:48,Travis,Fjord,Attack,Yes,null,null,No,Disregarded due to advantage,
16396,The Mighty Nein,25,02:10:48,Travis,Fjord,Attack,Yes,23,16,No,Wastehunter Falchion with advantage,
16397,The Mighty Nein,25,02:11:01,Travis,Fjord,Damage,No,13,null,No,null,
16398,The Mighty Nein,25,02:12:39,Laura,Jester,Initiative,Yes,6,2,No,null,
16399,The Mighty Nein,25,02:13:55,Liam,Caleb,Constitution Save,Yes,5,3,No,Concentration,
16400,The Mighty Nein,25,02:15:57,Marisha,Beau,Attack,Yes,11,4,No,Disregarded due to advantage,
16401,The Mighty Nein,25,02:15:57,Marisha,Beau,Attack,Yes,18,11,No,Staff with advantage,
16402,The Mighty Nein,25,02:16:09,Marisha,Beau,Damage,No,8,null,No,null,
16403,The Mighty Nein,25,02:17:34,Marisha,Beau,Attack,Yes,null,null,No,Disregarded due to advantage,
16404,The Mighty Nein,25,02:17:34,Marisha,Beau,Attack,Yes,24,17,No,Staff with advantage,
16405,The Mighty Nein,25,02:17:44,Marisha,Beau,Damage,No,10,null,No,null,
16406,The Mighty Nein,25,02:18:43,Marisha,Beau,Attack,Yes,null,null,No,Disregarded due to advantage,
16407,The Mighty Nein,25,02:18:43,Marisha,Beau,Attack,Yes,22,15,No,Unarmed Strike with advantage,
16408,The Mighty Nein,25,02:18:50,Marisha,Beau,Damage,No,5,null,No,null,
16409,The Mighty Nein,25,02:19:28,Sam,Nott,Attack,Yes,22,15,No,Hand Crossbow,
16410,The Mighty Nein,25,02:19:39,Sam,Nott,Damage,No,8,null,No,With Fury of the Small,
16411,The Mighty Nein,25,02:20:27,Sam,Nott,Attack,Yes,14,7,No,Hand Crossbow,
16412,The Mighty Nein,25,02:21:06,Taliesin,Molly,Attack,Yes,null,null,No,Summer's Dance,
16413,The Mighty Nein,25,02:21:15,Taliesin,Molly,Attack,Yes,19,12,No,Summer's Dance,
16414,The Mighty Nein,25,02:21:32,Taliesin,Molly,Damage,No,12,null,No,null,
16415,The Mighty Nein,25,02:21:44,Taliesin,Molly,Attack,Yes,26,20,Yes,Scimitar,
16416,The Mighty Nein,25,02:22:05,Taliesin,Molly,Damage,No,16,null,No,Gear Keeper AC lowered to 16,
16417,The Mighty Nein,25,02:24:46,Laura,Jester,Healing,No,7,null,No,Healing Word (1st)- Caleb heals 7 points,
16418,The Mighty Nein,25,02:26:10,Laura,Jester,Damage,No,17,null,No,Toll the Dead,
16419,The Mighty Nein,25,02:27:33,Ashley,Yasha,Attack,Yes,null,null,No,Disregarded due to advantage,
16420,The Mighty Nein,25,02:27:33,Ashley,Yasha,Attack,Yes,19,12,No,Magician's Judge with advantage,
16421,The Mighty Nein,25,02:27:46,Ashley,Yasha,Damage,No,17,null,No,null,
16422,The Mighty Nein,25,02:28:05,Ashley,Yasha,Attack,Yes,null,null,No,Disregarded due to advantage,
16423,The Mighty Nein,25,02:28:05,Ashley,Yasha,Attack,Yes,22,15,No,Magician's Judge with advantage,
16424,The Mighty Nein,25,02:28:13,Ashley,Yasha,Damage,No,16,null,No,null,
16425,The Mighty Nein,25,02:29:33,Travis,Fjord,Attack,Yes,25,17,No,Wastehunter Falchion,
16426,The Mighty Nein,25,02:29:33,Travis,Fjord,Attack,Yes,22,14,No,Wastehunter Falchion,
16427,The Mighty Nein,25,02:29:49,Travis,Fjord,Damage,No,13,null,No,null,
16428,The Mighty Nein,25,02:29:52,Travis,Fjord,Damage,No,13,null,No,null,
16429,The Mighty Nein,25,02:31:31,Marisha,Beau,Attack,Yes,24,17,No,Staff aoO,
