Stage_1,Stage_2,Stage_3,pokedex_number,gen_introduced,dimension,stage_1_values,stage_2_values,stage_3_values,dimension_type
Yamask,Runerigus,,562,5,weight,15,666,,Physical Dimensions
Tirtouga,Carracosta,,564,5,hp,54,74,,Combat Factors
Tirtouga,Carracosta,,564,5,attack,78,108,,Combat Factors
Tirtouga,Carracosta,,564,5,defense,103,133,,Combat Factors
Tirtouga,Carracosta,,564,5,special_attack,53,83,,Combat Factors
Tirtouga,Carracosta,,564,5,special_defense,45,65,,Combat Factors
Tirtouga,Carracosta,,564,5,speed,22,32,,Combat Factors
Tirtouga,Carracosta,,564,5,height,7,12,,Physical Dimensions
Tirtouga,Carracosta,,564,5,weight,165,810,,Physical Dimensions
Archen,Archeops,,566,5,hp,55,75,,Combat Factors
Archen,Archeops,,566,5,attack,112,140,,Combat Factors
Archen,Archeops,,566,5,defense,45,65,,Combat Factors
Archen,Archeops,,566,5,special_attack,74,112,,Combat Factors
Archen,Archeops,,566,5,special_defense,45,65,,Combat Factors
Archen,Archeops,,566,5,speed,70,110,,Combat Factors
Archen,Archeops,,566,5,height,5,14,,Physical Dimensions
Archen,Archeops,,566,5,weight,95,320,,Physical Dimensions
Trubbish,Garbodor,,568,5,hp,50,80,,Combat Factors
Trubbish,Garbodor,,568,5,attack,50,95,,Combat Factors
Trubbish,Garbodor,,568,5,defense,62,82,,Combat Factors
Trubbish,Garbodor,,568,5,special_attack,40,60,,Combat Factors
Trubbish,Garbodor,,568,5,special_defense,62,82,,Combat Factors
Trubbish,Garbodor,,568,5,speed,65,75,,Combat Factors
Trubbish,Garbodor,,568,5,height,6,19,,Physical Dimensions
Trubbish,Garbodor,,568,5,weight,310,1073,,Physical Dimensions
Zorua,Zoroark,,570,5,hp,40,60,,Combat Factors
Zorua,Zoroark,,570,5,attack,65,105,,Combat Factors
Zorua,Zoroark,,570,5,defense,40,60,,Combat Factors
Zorua,Zoroark,,570,5,special_attack,80,120,,Combat Factors
Zorua,Zoroark,,570,5,special_defense,40,60,,Combat Factors
Zorua,Zoroark,,570,5,speed,65,105,,Combat Factors
Zorua,Zoroark,,570,5,height,7,16,,Physical Dimensions
Zorua,Zoroark,,570,5,weight,125,811,,Physical Dimensions
Minccino,Cinccino,,572,5,hp,55,75,,Combat Factors
Minccino,Cinccino,,572,5,attack,50,95,,Combat Factors
Minccino,Cinccino,,572,5,defense,40,60,,Combat Factors
Minccino,Cinccino,,572,5,special_attack,40,65,,Combat Factors
Minccino,Cinccino,,572,5,special_defense,40,60,,Combat Factors
Minccino,Cinccino,,572,5,speed,75,115,,Combat Factors
Minccino,Cinccino,,572,5,height,4,5,,Physical Dimensions
Minccino,Cinccino,,572,5,weight,58,75,,Physical Dimensions
Gothita,Gothorita,Gothitelle,574,5,hp,45,60,70,Combat Factors
Gothita,Gothorita,Gothitelle,574,5,attack,30,45,55,Combat Factors
Gothita,Gothorita,Gothitelle,574,5,defense,50,70,95,Combat Factors
Gothita,Gothorita,Gothitelle,574,5,special_attack,55,75,95,Combat Factors
Gothita,Gothorita,Gothitelle,574,5,special_defense,65,85,110,Combat Factors
Gothita,Gothorita,Gothitelle,574,5,speed,45,55,65,Combat Factors
Gothita,Gothorita,Gothitelle,574,5,height,4,7,15,Physical Dimensions
Gothita,Gothorita,Gothitelle,574,5,weight,58,180,440,Physical Dimensions
Solosis,Duosion,Reuniclus,577,5,hp,45,65,110,Combat Factors
Solosis,Duosion,Reuniclus,577,5,attack,30,40,65,Combat Factors
Solosis,Duosion,Reuniclus,577,5,defense,40,50,75,Combat Factors
Solosis,Duosion,Reuniclus,577,5,special_attack,105,125,125,Combat Factors
Solosis,Duosion,Reuniclus,577,5,special_defense,50,60,85,Combat Factors
Solosis,Duosion,Reuniclus,577,5,speed,20,30,30,Combat Factors
Solosis,Duosion,Reuniclus,577,5,height,3,6,10,Physical Dimensions
Solosis,Duosion,Reuniclus,577,5,weight,10,80,201,Physical Dimensions
Ducklett,Swanna,,580,5,hp,62,75,,Combat Factors
Ducklett,Swanna,,580,5,attack,44,87,,Combat Factors
Ducklett,Swanna,,580,5,defense,50,63,,Combat Factors
Ducklett,Swanna,,580,5,special_attack,44,87,,Combat Factors
Ducklett,Swanna,,580,5,special_defense,50,63,,Combat Factors
Ducklett,Swanna,,580,5,speed,55,98,,Combat Factors
Ducklett,Swanna,,580,5,height,5,13,,Physical Dimensions
Ducklett,Swanna,,580,5,weight,55,242,,Physical Dimensions
Vanillite,Vanillish,Vanilluxe,582,5,hp,36,51,71,Combat Factors
Vanillite,Vanillish,Vanilluxe,582,5,attack,50,65,95,Combat Factors
Vanillite,Vanillish,Vanilluxe,582,5,defense,50,65,85,Combat Factors
Vanillite,Vanillish,Vanilluxe,582,5,special_attack,65,80,110,Combat Factors
Vanillite,Vanillish,Vanilluxe,582,5,special_defense,60,75,95,Combat Factors
Vanillite,Vanillish,Vanilluxe,582,5,speed,44,59,79,Combat Factors
Vanillite,Vanillish,Vanilluxe,582,5,height,4,11,13,Physical Dimensions
Vanillite,Vanillish,Vanilluxe,582,5,weight,57,410,575,Physical Dimensions
Deerling,Sawsbuck,,585,5,hp,60,80,,Combat Factors
Deerling,Sawsbuck,,585,5,attack,60,100,,Combat Factors
Deerling,Sawsbuck,,585,5,defense,50,70,,Combat Factors
Deerling,Sawsbuck,,585,5,special_attack,40,60,,Combat Factors
Deerling,Sawsbuck,,585,5,special_defense,50,70,,Combat Factors
Deerling,Sawsbuck,,585,5,speed,75,95,,Combat Factors
Deerling,Sawsbuck,,585,5,height,6,19,,Physical Dimensions
Deerling,Sawsbuck,,585,5,weight,195,925,,Physical Dimensions
Emolga,,,587,5,hp,55,,,Combat Factors
Emolga,,,587,5,attack,75,,,Combat Factors
Emolga,,,587,5,defense,60,,,Combat Factors
Emolga,,,587,5,special_attack,75,,,Combat Factors
Emolga,,,587,5,special_defense,60,,,Combat Factors
Emolga,,,587,5,speed,103,,,Combat Factors
Emolga,,,587,5,height,4,,,Physical Dimensions
Emolga,,,587,5,weight,50,,,Physical Dimensions
Karrablast,Escavalier,,588,5,hp,50,70,,Combat Factors
Karrablast,Escavalier,,588,5,attack,75,135,,Combat Factors
Karrablast,Escavalier,,588,5,defense,45,105,,Combat Factors
Karrablast,Escavalier,,588,5,special_attack,40,60,,Combat Factors
Karrablast,Escavalier,,588,5,special_defense,45,105,,Combat Factors
Karrablast,Escavalier,,588,5,speed,60,20,,Combat Factors
Karrablast,Escavalier,,588,5,height,5,10,,Physical Dimensions
Karrablast,Escavalier,,588,5,weight,59,330,,Physical Dimensions
Foongus,Amoonguss,,590,5,hp,69,114,,Combat Factors
Foongus,Amoonguss,,590,5,attack,55,85,,Combat Factors
Foongus,Amoonguss,,590,5,defense,45,70,,Combat Factors
Foongus,Amoonguss,,590,5,special_attack,55,85,,Combat Factors
Foongus,Amoonguss,,590,5,special_defense,55,80,,Combat Factors
Foongus,Amoonguss,,590,5,speed,15,30,,Combat Factors
Foongus,Amoonguss,,590,5,height,2,6,,Physical Dimensions
Foongus,Amoonguss,,590,5,weight,10,105,,Physical Dimensions
Frillish,Jellicent,,592,5,hp,55,100,,Combat Factors
Frillish,Jellicent,,592,5,attack,40,60,,Combat Factors
Frillish,Jellicent,,592,5,defense,50,70,,Combat Factors
Frillish,Jellicent,,592,5,special_attack,65,85,,Combat Factors
Frillish,Jellicent,,592,5,special_defense,85,105,,Combat Factors
Frillish,Jellicent,,592,5,speed,40,60,,Combat Factors
Frillish,Jellicent,,592,5,height,12,22,,Physical Dimensions
Frillish,Jellicent,,592,5,weight,330,1350,,Physical Dimensions
Alomomola,,,594,5,hp,165,,,Combat Factors
Alomomola,,,594,5,attack,75,,,Combat Factors
Alomomola,,,594,5,defense,80,,,Combat Factors
Alomomola,,,594,5,special_attack,40,,,Combat Factors
Alomomola,,,594,5,special_defense,45,,,Combat Factors
Alomomola,,,594,5,speed,65,,,Combat Factors
Alomomola,,,594,5,height,12,,,Physical Dimensions
Alomomola,,,594,5,weight,316,,,Physical Dimensions
Joltik,Galvantula,,595,5,hp,50,70,,Combat Factors
Joltik,Galvantula,,595,5,attack,47,77,,Combat Factors
Joltik,Galvantula,,595,5,defense,50,60,,Combat Factors
Joltik,Galvantula,,595,5,special_attack,57,97,,Combat Factors
Joltik,Galvantula,,595,5,special_defense,50,60,,Combat Factors
Joltik,Galvantula,,595,5,speed,65,108,,Combat Factors
Joltik,Galvantula,,595,5,height,1,8,,Physical Dimensions
Joltik,Galvantula,,595,5,weight,6,143,,Physical Dimensions
Ferroseed,Ferrothorn,,597,5,hp,44,74,,Combat Factors
Ferroseed,Ferrothorn,,597,5,attack,50,94,,Combat Factors
Ferroseed,Ferrothorn,,597,5,defense,91,131,,Combat Factors
Ferroseed,Ferrothorn,,597,5,special_attack,24,54,,Combat Factors
Ferroseed,Ferrothorn,,597,5,special_defense,86,116,,Combat Factors
Ferroseed,Ferrothorn,,597,5,speed,10,20,,Combat Factors
Ferroseed,Ferrothorn,,597,5,height,6,10,,Physical Dimensions
Ferroseed,Ferrothorn,,597,5,weight,188,1100,,Physical Dimensions
Klink,Klang,Klinklang,599,5,hp,40,60,60,Combat Factors
Klink,Klang,Klinklang,599,5,attack,55,80,100,Combat Factors
Klink,Klang,Klinklang,599,5,defense,70,95,115,Combat Factors
Klink,Klang,Klinklang,599,5,special_attack,45,70,70,Combat Factors
Klink,Klang,Klinklang,599,5,special_defense,60,85,85,Combat Factors
Klink,Klang,Klinklang,599,5,speed,30,50,90,Combat Factors
Klink,Klang,Klinklang,599,5,height,3,6,6,Physical Dimensions
Klink,Klang,Klinklang,599,5,weight,210,510,810,Physical Dimensions
Tynamo,Eelektrik,Eelektross,602,5,hp,35,65,85,Combat Factors
Tynamo,Eelektrik,Eelektross,602,5,attack,55,85,115,Combat Factors
Tynamo,Eelektrik,Eelektross,602,5,defense,40,70,80,Combat Factors
Tynamo,Eelektrik,Eelektross,602,5,special_attack,45,75,105,Combat Factors
Tynamo,Eelektrik,Eelektross,602,5,special_defense,40,70,80,Combat Factors
Tynamo,Eelektrik,Eelektross,602,5,speed,60,40,50,Combat Factors
Tynamo,Eelektrik,Eelektross,602,5,height,2,12,21,Physical Dimensions
Tynamo,Eelektrik,Eelektross,602,5,weight,3,220,805,Physical Dimensions
Elgyem,Beheeyem,,605,5,hp,55,75,,Combat Factors
Elgyem,Beheeyem,,605,5,attack,55,75,,Combat Factors
Elgyem,Beheeyem,,605,5,defense,55,75,,Combat Factors
Elgyem,Beheeyem,,605,5,special_attack,85,125,,Combat Factors
Elgyem,Beheeyem,,605,5,special_defense,55,95,,Combat Factors
Elgyem,Beheeyem,,605,5,speed,30,40,,Combat Factors
Elgyem,Beheeyem,,605,5,height,5,10,,Physical Dimensions
Elgyem,Beheeyem,,605,5,weight,90,345,,Physical Dimensions
Litwick,Lampent,Chandelure,607,5,hp,50,60,60,Combat Factors
Litwick,Lampent,Chandelure,607,5,attack,30,40,55,Combat Factors
Litwick,Lampent,Chandelure,607,5,defense,55,60,90,Combat Factors
Litwick,Lampent,Chandelure,607,5,special_attack,65,95,145,Combat Factors
Litwick,Lampent,Chandelure,607,5,special_defense,55,60,90,Combat Factors
Litwick,Lampent,Chandelure,607,5,speed,20,55,80,Combat Factors
Litwick,Lampent,Chandelure,607,5,height,3,6,10,Physical Dimensions
Litwick,Lampent,Chandelure,607,5,weight,31,130,343,Physical Dimensions
Axew,Fraxure,Haxorus,610,5,hp,46,66,76,Combat Factors
Axew,Fraxure,Haxorus,610,5,attack,87,117,147,Combat Factors
Axew,Fraxure,Haxorus,610,5,defense,60,70,90,Combat Factors
Axew,Fraxure,Haxorus,610,5,special_attack,30,40,60,Combat Factors
Axew,Fraxure,Haxorus,610,5,special_defense,40,50,70,Combat Factors
Axew,Fraxure,Haxorus,610,5,speed,57,67,97,Combat Factors
Axew,Fraxure,Haxorus,610,5,height,6,10,18,Physical Dimensions
Axew,Fraxure,Haxorus,610,5,weight,180,360,1055,Physical Dimensions
Cubchoo,Beartic,,613,5,hp,55,95,,Combat Factors
Cubchoo,Beartic,,613,5,attack,70,130,,Combat Factors
Cubchoo,Beartic,,613,5,defense,40,80,,Combat Factors
Cubchoo,Beartic,,613,5,special_attack,60,70,,Combat Factors
Cubchoo,Beartic,,613,5,special_defense,40,80,,Combat Factors
Cubchoo,Beartic,,613,5,speed,40,50,,Combat Factors
Cubchoo,Beartic,,613,5,height,5,26,,Physical Dimensions
Cubchoo,Beartic,,613,5,weight,85,2600,,Physical Dimensions
Cryogonal,,,615,5,hp,80,,,Combat Factors
Cryogonal,,,615,5,attack,50,,,Combat Factors
Cryogonal,,,615,5,defense,50,,,Combat Factors
Cryogonal,,,615,5,special_attack,95,,,Combat Factors
Cryogonal,,,615,5,special_defense,135,,,Combat Factors
Cryogonal,,,615,5,speed,105,,,Combat Factors
Cryogonal,,,615,5,height,11,,,Physical Dimensions
Cryogonal,,,615,5,weight,1480,,,Physical Dimensions
Shelmet,Accelgor,,616,5,hp,50,80,,Combat Factors
Shelmet,Accelgor,,616,5,attack,40,70,,Combat Factors
Shelmet,Accelgor,,616,5,defense,85,40,,Combat Factors
Shelmet,Accelgor,,616,5,special_attack,40,100,,Combat Factors
Shelmet,Accelgor,,616,5,special_defense,65,60,,Combat Factors
Shelmet,Accelgor,,616,5,speed,25,145,,Combat Factors
Shelmet,Accelgor,,616,5,height,4,8,,Physical Dimensions
Shelmet,Accelgor,,616,5,weight,77,253,,Physical Dimensions
Stunfisk,,,618,5,hp,109,,,Combat Factors
Stunfisk,,,618,5,attack,66,,,Combat Factors
Stunfisk,,,618,5,defense,84,,,Combat Factors
Stunfisk,,,618,5,special_attack,81,,,Combat Factors
Stunfisk,,,618,5,special_defense,99,,,Combat Factors
Stunfisk,,,618,5,speed,32,,,Combat Factors
Stunfisk,,,618,5,height,7,,,Physical Dimensions
Stunfisk,,,618,5,weight,110,,,Physical Dimensions
Mienfoo,Mienshao,,619,5,hp,45,65,,Combat Factors
Mienfoo,Mienshao,,619,5,attack,85,125,,Combat Factors
Mienfoo,Mienshao,,619,5,defense,50,60,,Combat Factors
Mienfoo,Mienshao,,619,5,special_attack,55,95,,Combat Factors
Mienfoo,Mienshao,,619,5,special_defense,50,60,,Combat Factors
Mienfoo,Mienshao,,619,5,speed,65,105,,Combat Factors
Mienfoo,Mienshao,,619,5,height,9,14,,Physical Dimensions
Mienfoo,Mienshao,,619,5,weight,200,355,,Physical Dimensions
Druddigon,,,621,5,hp,77,,,Combat Factors
Druddigon,,,621,5,attack,120,,,Combat Factors
Druddigon,,,621,5,defense,90,,,Combat Factors
Druddigon,,,621,5,special_attack,60,,,Combat Factors
Druddigon,,,621,5,special_defense,90,,,Combat Factors
Druddigon,,,621,5,speed,48,,,Combat Factors
Druddigon,,,621,5,height,16,,,Physical Dimensions
Druddigon,,,621,5,weight,1390,,,Physical Dimensions
Golett,Golurk,,622,5,hp,59,89,,Combat Factors
Golett,Golurk,,622,5,attack,74,124,,Combat Factors
Golett,Golurk,,622,5,defense,50,80,,Combat Factors
Golett,Golurk,,622,5,special_attack,35,55,,Combat Factors
Golett,Golurk,,622,5,special_defense,50,80,,Combat Factors
Golett,Golurk,,622,5,speed,35,55,,Combat Factors
Golett,Golurk,,622,5,height,10,28,,Physical Dimensions
Golett,Golurk,,622,5,weight,920,3300,,Physical Dimensions
Pawniard,Bisharp,,624,5,hp,45,65,,Combat Factors
Pawniard,Bisharp,,624,5,attack,85,125,,Combat Factors
Pawniard,Bisharp,,624,5,defense,70,100,,Combat Factors
Pawniard,Bisharp,,624,5,special_attack,40,60,,Combat Factors
Pawniard,Bisharp,,624,5,special_defense,40,70,,Combat Factors
Pawniard,Bisharp,,624,5,speed,60,70,,Combat Factors
Pawniard,Bisharp,,624,5,height,5,16,,Physical Dimensions
Pawniard,Bisharp,,624,5,weight,102,700,,Physical Dimensions
Bouffalant,,,626,5,hp,95,,,Combat Factors
Bouffalant,,,626,5,attack,110,,,Combat Factors
Bouffalant,,,626,5,defense,95,,,Combat Factors
Bouffalant,,,626,5,special_attack,40,,,Combat Factors
Bouffalant,,,626,5,special_defense,95,,,Combat Factors
Bouffalant,,,626,5,speed,55,,,Combat Factors
Bouffalant,,,626,5,height,16,,,Physical Dimensions
Bouffalant,,,626,5,weight,946,,,Physical Dimensions
Rufflet,Braviary,,627,5,hp,70,100,,Combat Factors
Rufflet,Braviary,,627,5,attack,83,123,,Combat Factors
Rufflet,Braviary,,627,5,defense,50,75,,Combat Factors
Rufflet,Braviary,,627,5,special_attack,37,57,,Combat Factors
Rufflet,Braviary,,627,5,special_defense,50,75,,Combat Factors
Rufflet,Braviary,,627,5,speed,60,80,,Combat Factors
Rufflet,Braviary,,627,5,height,5,15,,Physical Dimensions
Rufflet,Braviary,,627,5,weight,105,410,,Physical Dimensions
Vullaby,Mandibuzz,,629,5,hp,70,110,,Combat Factors
Vullaby,Mandibuzz,,629,5,attack,55,65,,Combat Factors
Vullaby,Mandibuzz,,629,5,defense,75,105,,Combat Factors
Vullaby,Mandibuzz,,629,5,special_attack,45,55,,Combat Factors
Vullaby,Mandibuzz,,629,5,special_defense,65,95,,Combat Factors
Vullaby,Mandibuzz,,629,5,speed,60,80,,Combat Factors
Vullaby,Mandibuzz,,629,5,height,5,12,,Physical Dimensions
Vullaby,Mandibuzz,,629,5,weight,90,395,,Physical Dimensions
Heatmor,,,631,5,hp,85,,,Combat Factors
Heatmor,,,631,5,attack,97,,,Combat Factors
Heatmor,,,631,5,defense,66,,,Combat Factors
Heatmor,,,631,5,special_attack,105,,,Combat Factors
Heatmor,,,631,5,special_defense,66,,,Combat Factors
Heatmor,,,631,5,speed,65,,,Combat Factors
Heatmor,,,631,5,height,14,,,Physical Dimensions
Heatmor,,,631,5,weight,580,,,Physical Dimensions
Durant,,,632,5,hp,58,,,Combat Factors
Durant,,,632,5,attack,109,,,Combat Factors
Durant,,,632,5,defense,112,,,Combat Factors
Durant,,,632,5,special_attack,48,,,Combat Factors
Durant,,,632,5,special_defense,48,,,Combat Factors
Durant,,,632,5,speed,109,,,Combat Factors
Durant,,,632,5,height,3,,,Physical Dimensions
Durant,,,632,5,weight,330,,,Physical Dimensions
Deino,Zweilous,Hydreigon,633,5,hp,52,72,92,Combat Factors
Deino,Zweilous,Hydreigon,633,5,attack,65,85,105,Combat Factors
Deino,Zweilous,Hydreigon,633,5,defense,50,70,90,Combat Factors
Deino,Zweilous,Hydreigon,633,5,special_attack,45,65,125,Combat Factors
Deino,Zweilous,Hydreigon,633,5,special_defense,50,70,90,Combat Factors
Deino,Zweilous,Hydreigon,633,5,speed,38,58,98,Combat Factors
Deino,Zweilous,Hydreigon,633,5,height,8,14,18,Physical Dimensions
Deino,Zweilous,Hydreigon,633,5,weight,173,500,1600,Physical Dimensions
Larvesta,Volcarona,,636,5,hp,55,85,,Combat Factors
Larvesta,Volcarona,,636,5,attack,85,60,,Combat Factors
Larvesta,Volcarona,,636,5,defense,55,65,,Combat Factors
Larvesta,Volcarona,,636,5,special_attack,50,135,,Combat Factors
Larvesta,Volcarona,,636,5,special_defense,55,105,,Combat Factors
Larvesta,Volcarona,,636,5,speed,60,100,,Combat Factors
Larvesta,Volcarona,,636,5,height,11,16,,Physical Dimensions
Larvesta,Volcarona,,636,5,weight,288,460,,Physical Dimensions
Cobalion,,,638,5,hp,91,,,Combat Factors
Cobalion,,,638,5,attack,90,,,Combat Factors
Cobalion,,,638,5,defense,129,,,Combat Factors
Cobalion,,,638,5,special_attack,90,,,Combat Factors
Cobalion,,,638,5,special_defense,72,,,Combat Factors
Cobalion,,,638,5,speed,108,,,Combat Factors
Cobalion,,,638,5,height,21,,,Physical Dimensions
Cobalion,,,638,5,weight,2500,,,Physical Dimensions
Terrakion,,,639,5,hp,91,,,Combat Factors
Terrakion,,,639,5,attack,129,,,Combat Factors
Terrakion,,,639,5,defense,90,,,Combat Factors
Terrakion,,,639,5,special_attack,72,,,Combat Factors
Terrakion,,,639,5,special_defense,90,,,Combat Factors
Terrakion,,,639,5,speed,108,,,Combat Factors
Terrakion,,,639,5,height,19,,,Physical Dimensions
Terrakion,,,639,5,weight,2600,,,Physical Dimensions
Virizion,,,640,5,hp,91,,,Combat Factors
Virizion,,,640,5,attack,90,,,Combat Factors
Virizion,,,640,5,defense,72,,,Combat Factors
Virizion,,,640,5,special_attack,90,,,Combat Factors
Virizion,,,640,5,special_defense,129,,,Combat Factors
Virizion,,,640,5,speed,108,,,Combat Factors
Virizion,,,640,5,height,20,,,Physical Dimensions
Virizion,,,640,5,weight,2000,,,Physical Dimensions
Tornadus,,,641,5,hp,79,,,Combat Factors
Tornadus,,,641,5,attack,115,,,Combat Factors
Tornadus,,,641,5,defense,70,,,Combat Factors
Tornadus,,,641,5,special_attack,125,,,Combat Factors
Tornadus,,,641,5,special_defense,80,,,Combat Factors
Tornadus,,,641,5,speed,111,,,Combat Factors
Tornadus,,,641,5,height,15,,,Physical Dimensions
Tornadus,,,641,5,weight,630,,,Physical Dimensions
Thundurus,,,642,5,hp,79,,,Combat Factors
Thundurus,,,642,5,attack,115,,,Combat Factors
Thundurus,,,642,5,defense,70,,,Combat Factors
Thundurus,,,642,5,special_attack,125,,,Combat Factors
Thundurus,,,642,5,special_defense,80,,,Combat Factors
Thundurus,,,642,5,speed,111,,,Combat Factors
Thundurus,,,642,5,height,15,,,Physical Dimensions
Thundurus,,,642,5,weight,610,,,Physical Dimensions
Reshiram,,,643,5,hp,100,,,Combat Factors
Reshiram,,,643,5,attack,120,,,Combat Factors
Reshiram,,,643,5,defense,100,,,Combat Factors
Reshiram,,,643,5,special_attack,150,,,Combat Factors
Reshiram,,,643,5,special_defense,120,,,Combat Factors
Reshiram,,,643,5,speed,90,,,Combat Factors
Reshiram,,,643,5,height,32,,,Physical Dimensions
Reshiram,,,643,5,weight,3300,,,Physical Dimensions
Zekrom,,,644,5,hp,100,,,Combat Factors
Zekrom,,,644,5,attack,150,,,Combat Factors
Zekrom,,,644,5,defense,120,,,Combat Factors
Zekrom,,,644,5,special_attack,120,,,Combat Factors
Zekrom,,,644,5,special_defense,100,,,Combat Factors
Zekrom,,,644,5,speed,90,,,Combat Factors
Zekrom,,,644,5,height,29,,,Physical Dimensions
Zekrom,,,644,5,weight,3450,,,Physical Dimensions
Landorus,,,645,5,hp,89,,,Combat Factors
Landorus,,,645,5,attack,125,,,Combat Factors
Landorus,,,645,5,defense,90,,,Combat Factors
Landorus,,,645,5,special_attack,115,,,Combat Factors
Landorus,,,645,5,special_defense,80,,,Combat Factors
Landorus,,,645,5,speed,101,,,Combat Factors
Landorus,,,645,5,height,15,,,Physical Dimensions
Landorus,,,645,5,weight,680,,,Physical Dimensions
Kyurem,,,646,5,hp,125,,,Combat Factors
Kyurem,,,646,5,attack,130,,,Combat Factors
Kyurem,,,646,5,defense,90,,,Combat Factors
Kyurem,,,646,5,special_attack,130,,,Combat Factors
Kyurem,,,646,5,special_defense,90,,,Combat Factors
Kyurem,,,646,5,speed,95,,,Combat Factors
Kyurem,,,646,5,height,30,,,Physical Dimensions
Kyurem,,,646,5,weight,3250,,,Physical Dimensions
Keldeo,,,647,5,hp,91,,,Combat Factors
Keldeo,,,647,5,attack,72,,,Combat Factors
Keldeo,,,647,5,defense,90,,,Combat Factors
Keldeo,,,647,5,special_attack,129,,,Combat Factors
Keldeo,,,647,5,special_defense,90,,,Combat Factors
Keldeo,,,647,5,speed,108,,,Combat Factors
Keldeo,,,647,5,height,14,,,Physical Dimensions
Keldeo,,,647,5,weight,485,,,Physical Dimensions
